DP1,CLKOUT_PCIE_P6,O,11940,12758.9,PCH GPIOs,
DP3,CLKOUT_PCIE_N6,O,11290,12758.9,PCH GPIOs,
DU5,CLKOUT_PCIE_P5,O,10516.6,13808.9,PCH GPIOs,
DU6,CLKOUT_PCIE_N5,O,9866.6,13808.9,PCH GPIOs,
DP5,CLKOUT_PCIE_P4,O,10516.6,12647.8,PCH GPIOs,
DP6,CLKOUT_PCIE_N4/UFS_REF_CLK,O,9866.6,12647.8,PCH GPIOs,
DN10,CLKOUT_PCIE_P3,O,8538.2,12597.2,PCH GPIOs,
DN11,CLKOUT_PCIE_N3,O,7888.2,12597.2,PCH GPIOs,
DR4,CLKOUT_PCIE_P2,O,10810.4,13228.6,PCH GPIOs,
DR6,CLKOUT_PCIE_N2,O,10160.4,13228.6,PCH GPIOs,
DU1,CLKOUT_PCIE_P1,O,11940,13890.9,PCH GPIOs,
DU3,CLKOUT_PCIE_N1,O,11290,13890.9,PCH GPIOs,
DT10,CLKOUT_PCIE_P0,O,8538.2,13448.2,PCH GPIOs,
DT11,CLKOUT_PCIE_N0,O,7888.2,13448.2,PCH GPIOs,

EF31,GPP_F19/SRCCLKREQ6#,I,89.2,17780.9,PCH GPIOs,
ET43,GPP_H23/SRCCLKREQ5#,I/O or IOD,-4915.8,21680.9,PCH GPIOs,"IO Type: I/O for GPP, IOD for SRCCLKREQ"
ER48,GPP_H19/SRCCLKREQ4#,I/O or IOD,-6917.8,21030.9,PCH GPIOs,"IO Type: I/O for GPP, IOD for SRCCLKREQ"
FC34,GPP_D8/SRCCLKREQ3#,I,-1239.5,24440,PCH GPIOs,
FC31,GPP_D7/SRCCLKREQ2#,I,106.6,24440,PCH GPIOs,
FB36,GPP_D6/SRCCLKREQ1#,I,-1851.8,23958.8,PCH GPIOs,
FB29,GPP_D5/SRCCLKREQ0#,I,626.4,23958.8,PCH GPIOs,
